,lat,lng,timestamp
436,42.35860905505927,-71.10080593175886,2021-07-17 03:45:38
437,42.35873404208338,-71.10054904830507,2021-07-17 03:45:40
438,42.35883333952478,-71.10034572626157,2021-07-17 03:45:42
439,42.35891382824128,-71.10018878207592,2021-07-17 03:45:44
440,42.3605961953522,-71.09647378310072,2021-07-17 03:46:19
441,42.36067906744501,-71.09627182209869,2021-07-17 03:46:21
442,42.36076586040516,-71.09609013285754,2021-07-17 03:46:23
443,42.36084740183833,-71.09591332954308,2021-07-17 03:46:25
444,42.36093456551669,-71.09572183577653,2021-07-17 03:46:27
445,42.36101744256884,-71.0955428427798,2021-07-17 03:46:29
446,42.36110184489684,-71.09535854317743,2021-07-17 03:46:31
447,42.36118450938116,-71.0951696977747,2021-07-17 03:46:33
448,42.36126261808523,-71.09497972808305,2021-07-17 03:46:35
449,42.36134196004029,-71.09480455139817,2021-07-17 03:46:37
450,42.36141338937055,-71.0946274226206,2021-07-17 03:46:39
451,42.36148769744221,-71.09447038515778,2021-07-17 03:46:41
452,42.36156191104902,-71.09430088168237,2021-07-17 03:46:43
453,42.3616456994978,-71.09413079149093,2021-07-17 03:46:44
454,42.36175651849648,-71.09398742102007,2021-07-17 03:46:46
455,42.3618784668904,-71.09387613037167,2021-07-17 03:46:48
456,42.36200572778549,-71.0937914737182,2021-07-17 03:46:50
457,42.36214962006768,-71.09371387941825,2021-07-17 03:46:52
458,42.36258959822659,-71.09364841335983,2021-07-17 03:47:00
459,42.36262556761262,-71.09364394060285,2021-07-17 03:47:26
460,42.3627608272229,-71.09362712121631,2021-07-17 03:47:45
461,42.36294610355279,-71.09367352163682,2021-07-17 03:47:48
462,42.3630777139845,-71.09363199439773,2021-07-17 03:47:50
463,42.36321829915787,-71.09352445646525,2021-07-17 03:47:52
464,42.36338709542319,-71.09344420156022,2021-07-17 03:47:54
465,42.3635527377587,-71.09333461746888,2021-07-17 03:47:56
466,42.3637218475057,-71.09323542388692,2021-07-17 03:47:58
467,42.36388432932858,-71.09314076465347,2021-07-17 03:48:00
468,42.36404626287934,-71.09305205615009,2021-07-17 03:48:02
469,42.36421437888619,-71.09295342053407,2021-07-17 03:48:04
470,42.36438573619804,-71.09285460657918,2021-07-17 03:48:06
471,42.36455232038809,-71.09275798559453,2021-07-17 03:48:08
472,42.36470827751715,-71.09266612474757,2021-07-17 03:48:10
473,42.36485555122896,-71.09258484081491,2021-07-17 03:48:12
474,42.36499381852538,-71.09250519534321,2021-07-17 03:48:15
475,42.36513575181181,-71.09242888222637,2021-07-17 03:48:17
476,42.3652903949103,-71.09233969768889,2021-07-17 03:48:19
477,42.36544052216794,-71.09225392347633,2021-07-17 03:48:21
478,42.36558060339587,-71.0921709307021,2021-07-17 03:48:23
479,42.36576680290123,-71.09205585201519,2021-07-17 03:48:26
480,42.36590533763154,-71.09196947847298,2021-07-17 03:48:28
481,42.36603988252816,-71.09190828887849,2021-07-17 03:48:30
482,42.3661890224558,-71.09183940607079,2021-07-17 03:49:23
483,42.36632248132759,-71.09174297109215,2021-07-17 03:49:29
484,42.36643255221718,-71.09188943229337,2021-07-17 03:49:31
485,42.36653233079268,-71.09201892286488,2021-07-17 03:49:33
486,42.36665323625733,-71.09216886461658,2021-07-17 03:49:35
487,42.36677829116164,-71.09231694386027,2021-07-17 03:49:37
488,42.36689107127311,-71.0924499723251,2021-07-17 03:49:39
489,42.3670632529028,-71.09245340329998,2021-07-17 03:49:41
490,42.36721380338757,-71.09248949416418,2021-07-17 03:49:43
491,42.36735646586999,-71.09255162419593,2021-07-17 03:49:45
492,42.36749333429121,-71.09257463525364,2021-07-17 03:49:47
493,42.36762543691081,-71.09262885979659,2021-07-17 03:49:49
494,42.36775994481527,-71.09266010836957,2021-07-17 03:49:51
495,42.3679030038108,-71.09269579186513,2021-07-17 03:49:53
496,42.36804292849049,-71.09273754432395,2021-07-17 03:49:55
497,42.36817821412353,-71.09277581920931,2021-07-17 03:49:57
498,42.36836962984304,-71.09283198313176,2021-07-17 03:50:00
499,42.36854263603026,-71.09289179928655,2021-07-17 03:50:03
500,42.3686795372237,-71.0929579050475,2021-07-17 03:50:07
501,42.36864378788182,-71.09315084760985,2021-07-17 03:50:11
502,42.36862952803395,-71.09333377171646,2021-07-17 03:50:37
503,42.36860627583746,-71.09351499285688,2021-07-17 03:51:26
504,42.36859117991762,-71.09371835755714,2021-07-17 03:51:37
505,42.36856438766923,-71.09389816318382,2021-07-17 03:51:47
506,42.36850999724086,-71.09406686176062,2021-07-17 03:52:06
507,42.36851654069788,-71.09385542051977,2021-07-17 03:52:10
508,42.36852043320977,-71.09428387566004,2021-07-17 03:52:20
509,42.3684155848274,-71.0937296692944,2021-07-17 03:52:22
510,42.36850280594383,-71.0941581740068,2021-07-17 03:52:33
511,42.36850280594383,-71.0941581740068,2021-07-17 03:52:33
512,42.3684446722712,-71.09432629033529,2021-07-17 03:52:40
513,42.36835666185454,-71.0941777595777,2021-07-17 03:52:50
514,42.36838664845943,-71.09437173919177,2021-07-17 03:53:00
515,42.3683147968772,-71.09425030499307,2021-07-17 03:53:01
516,42.36853304035225,-71.0941052297484,2021-07-17 03:53:29
517,42.36842799004388,-71.09396846971576,2021-07-17 03:53:36
518,42.3685337696619,-71.09375548555617,2021-07-17 03:53:37
519,42.3685123625755,-71.09407385331582,2021-07-17 03:53:38
520,42.36924201154924,-71.09387908413169,2021-07-17 03:53:50
521,42.368490566685,-71.09412538757053,2021-07-17 03:53:51
522,42.36853007515507,-71.093945914617,2021-07-17 03:53:59
523,42.36856929067608,-71.09375956497661,2021-07-17 03:54:10
524,42.36860894391571,-71.09357352023552,2021-07-17 03:54:22
525,42.36866056366967,-71.09340216546059,2021-07-17 03:54:32
526,42.36862166795976,-71.0936164684144,2021-07-17 03:54:54
527,42.36857541488671,-71.09390345457155,2021-07-17 03:54:57
528,42.36855373173739,-71.0940948207631,2021-07-17 03:55:00
529,42.36838566243622,-71.09405012924876,2021-07-17 03:55:35
530,42.36852452888499,-71.09406985878253,2021-07-17 03:55:37
531,42.3685127143791,-71.09428863490858,2021-07-17 03:56:11
532,42.36836468661956,-71.09418777217306,2021-07-17 03:56:38
533,42.3683144881945,-71.09413178809648,2021-07-17 03:56:42
534,42.36839647408816,-71.09381625435417,2021-07-17 03:56:59
535,42.36825947188083,-71.09383477836018,2021-07-17 03:57:12
536,42.36833214083583,-71.09421279983329,2021-07-17 03:57:17
537,42.36833221760814,-71.09422356520056,2021-07-17 04:27:36
538,42.36833221760814,-71.09422356520056,2021-07-17 04:27:37
